Title,Price,Link,Image,Availability,ID,Brand,Model,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory,Wi-Fi,Bluetooth,Keyboard,Ports,Screen Type,Screen Size,Screen Resolution,Screen Refresh Rate
Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 16 Go / 512 Go SSD / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 139,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/79814-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-16-go-512-go-ssd-gris-cosmos.html,https://www.tunisianet.com.tn/397584-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-16-go-512-go-ssd-gris-cosmos.jpg,En stock,[B13UCX-2607XFR-16],msi,g34 offert avec antivirus bitdefender internet security 1 poste 1 an,Intel,i5-13420h,Unknown,4.6,12,16,ddr4,512,nvme,gb,nvidia,rtx-2050,4,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gamer HP Victus Gaming 15-fa1007nk / i5-13420H / RTX 2050 4G / 8 Go / 512 Go SSD / Windows 11 / Noir,"2 149,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/79890-pc-portable-gamer-hp-victus-gaming-15-fa1007nk-i5-13420h-rtx-2050-4g-8-go-512-go-ssd-windows-11-noir.html,https://www.tunisianet.com.tn/397668-home/pc-portable-gamer-hp-victus-gaming-15-fa1007nk-i5-13420h-rtx-2050-4g-8-go-512-go-ssd-windows-11-noir.jpg,En stock,[9U175EA],hp,"wide vision hd 720p - microphones numériques à double entrée intégrée - système audio par b o, doubles haut-parleurs, hp audio boost - 1x lecteur de cartes multimédias sd multiformat - 2x usb - 1x usb type-c - 1x hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone - wifi 6 - bluetooth 5.3 - windows 11 - couleur noir - garantie 1 an",Intel,i5-13420h,Unknown,4.6,12,8,ddr4,512,nvme,gb,nvidia,rtx-2050,4,6,5,"clavier argent mica, rétroéclairé",1x lecteur de cartes multimédias sd multiformat - 2x usb - 1x usb type-c - 1x hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone ,ips,Unknown,fhd,Unknown
Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 8 Go / 512 Go SSD / Windows 11 Pro / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 149,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/81462-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-8-go-512-go-ssd-windows-11-pro-gris-cosmos-sac-a-dos-msi-offert.html,https://www.tunisianet.com.tn/405565-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-8-go-512-go-ssd-windows-11-pro-gris-cosmos-sac-a-dos-msi-offert.jpg,En stock,[B13UCX-2607XFR-W11P],msi,g34 offert avec antivirus bitdefender internet security 1 poste 1 an,Intel,i5-13420h,Unknown,4.6,12,8,ddr4,512,nvme,gb,nvidia,rtx-2050,4,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
PC Portable ASUS TUF Gaming A15 FA506NF / Ryzen 5 7535HS / RTX 2050 4G / 16 Go / Noir Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 149,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84903-pc-portable-asus-tuf-gaming-a15-fa506nf-ryzen-5-7535hs-rtx-2050-4g-16-go-noir.html,https://www.tunisianet.com.tn/431566-home/pc-portable-asus-tuf-gaming-a15-fa506nf-ryzen-5-7535hs-rtx-2050-4g-16-go-noir.jpg,En stock,[FA506NF-HN004-16],Unknown,Unknown,AMD,ryzen5-7535-hs,Unknown,4.55,19,16,ddr5,512,ssd,gb,nvidia,rtx-2050,4,6,5,clavier chiclet rétroéclairé 1 zone rvb,1x port lan rj45 - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi 2.0b - 1x prise audio combinée 3.5 mm - couleur noir - garantie 1 an avec antivirus bitdefender internet security 1 poste 1 an,Unknown,15.6,fhd,144
PC Portable Gamer HP Victus Gaming Laptop 15-fa1006nk / i5-13420H / 8 Go / 512 Go SSD / Windows 11 / Bleu Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 149,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/82080-pc-portable-gamer-hp-victus-gaming-laptop-15-fa1006nk-i5-13420h-8-go-512-go-ssd-windows-11-bleu.html,https://www.tunisianet.com.tn/431572-home/pc-portable-gamer-hp-victus-gaming-laptop-15-fa1006nk-i5-13420h-8-go-512-go-ssd-windows-11-bleu.jpg,En stock,[9U1B9EA],hp,wide vision hd 720p - système audio par b o doubles haut-parleurs - 1x lecteur de cartes multimédias sd multiformat - 2x usb - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise secteur smart pin - 1x prise combinée casque microphone - windows 11 - couleur bleu performance - garantie 1 an avec antivirus bitdefender internet security 1 poste 1 an,Intel,i5-13420h,Unknown,4.6,12,8,ddr4,512,nvme,gb,nvidia,rtx-2050,4,6,5,"clavier bleu performance, rétroéclairé, de grande taille avec clavier numérique",1x lecteur de cartes multimédias sd multiformat - 2x usb - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise secteur smart pin - 1x prise combinée casque microphone - windows 11 - couleur bleu performance - garantie 1 an avec antivirus bitdefender internet security 1 poste 1 an,ips,15.6,fhd,Unknown
Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 32 Go / 512 Go SSD / Gris Cosmos Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 154,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/80007-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-32-go-512-go-ssd-gris-cosmos.html,https://www.tunisianet.com.tn/431624-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-32-go-512-go-ssd-gris-cosmos.jpg,En stock,[B13UCX-2607XFR-32-SS],Unknown,Unknown,Intel,i5-13420h,Unknown,4.6,12,32,ddr4,512,nvme,gb,nvidia,rtx-2050,4,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable ASUS Vivobook 16X S3605ZF / i5-12500H / 8 Go / 512 Go / Silver Avec Sac à DOS ASUS,"2 165,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83933-pc-portable-asus-vivobook-16x-s3605zf-i5-12500h-8-go-512-go-silver-avec-sac-a-dos-asus.html,https://www.tunisianet.com.tn/418517-home/pc-portable-asus-vivobook-16x-s3605zf-i5-12500h-8-go-512-go-silver-avec-sac-a-dos-asus.jpg,En stock,[S3605ZF-RP770-16],asus,offert,Intel,i5-12500h,Unknown,4.5,18,16,ddr4,512,ssd,gb,nvidia,rtx-2050,4,6,5,clavier chiclet rétroéclairé,1x usb 3.2 type-c - 2x usb 3.2 type-a - usb 3.2 - 1x hdmi 2.1 - 1x combo audio jack de 3.5 mm - lecteur de cartes sd 4.0 ,ips,16,Unknown,144
Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 24 Go / 512 Go SSD / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 169,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/79815-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-24-go-512-go-ssd-gris-cosmos.html,https://www.tunisianet.com.tn/397583-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-24-go-512-go-ssd-gris-cosmos.jpg,En stock,[B13UCX-2607XFR-24],msi,g34 offert avec antivirus bitdefender internet security 1 poste 1 an,Intel,i5-13420h,Unknown,4.6,12,24,ddr4,512,nvme,gb,nvidia,rtx-2050,4,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
PC Portable Gamer Lenovo LOQ 15IAX9E / i5-12450HX / RTX 2050 4G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Gris,"2 169,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83116-pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-2050-4g-24-go-ddr5-512-go-ssd-windows-11-gris.html,https://www.tunisianet.com.tn/414478-home/pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-2050-4g-24-go-ddr5-512-go-ssd-windows-11-gris.jpg,En stock,[83LK006SFG-2Y-24],lenovo,loq m100,Intel,Unknown,Unknown,4.4,12,24,ddr5,512,nvme,gb,nvidia,rtx-2050,4,6,5,Unknown,"2x haut-parleurs stéréo 2w, optimisés avec nahimic audio - caméra hd 720p avec obturateur de confidentialité - ethernet rj-45 ",ips,15.6,fhd,144
Portable Gaming HP Victus Gaming 15-fb2000nk / Ryzen 5 8645HS / RTX 2050 4G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Blanc Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 169,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85610-portable-gaming-hp-victus-gaming-15-fb2000nk-ryzen-5-8645hs-rtx-2050-4g-24-go-ddr5-512-go-ssd-windows-11-blanc.html,https://www.tunisianet.com.tn/431584-home/portable-gaming-hp-victus-gaming-15-fb2000nk-ryzen-5-8645hs-rtx-2050-4g-24-go-ddr5-512-go-ssd-windows-11-blanc.jpg,En stock,[B55C4EA-24],hp,"wide vision hd 720p - deux haut-parleurs, hp audio boost - 1x lecteur de cartes multimédias sd multiformat - 1x port usb type-c - 2x port usb type-a - 1x port hdmi 2.1 - 1x prise combinée casque microphone - 1x port rj-45 - windows 11 - couleur blanc cé",AMD,ryzen5-8645-hs,Unknown,5.0,16,24,ddr5,512,nvme,gb,nvidia,rtx-2050,4,6,5,"clavier blanc céramique, rétroéclairé, de grande taille avec clavier numérique",1x lecteur de cartes multimédias sd multiformat - 1x port usb type-c - 2x port usb type-a - 1x port hdmi 2.1 - 1x prise combinée casque microphone - 1x port rj-45 - windows 11 - couleur blanc cé,ips,15.6,fhd,Unknown
Pc Portable ASUS Vivobook 16X S3605ZF / i5-12500H / 8 Go / 512 Go / Windows 11 Pro / Silver Avec Sac à DOS ASUS,"2 175,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85493-pc-portable-asus-vivobook-16x-s3605zf-i5-12500h-8-go-512-go-windows-11-pro-silver-avec-sac-a-dos-asus.html,https://www.tunisianet.com.tn/426603-home/pc-portable-asus-vivobook-16x-s3605zf-i5-12500h-8-go-512-go-windows-11-pro-silver-avec-sac-a-dos-asus.jpg,En stock,[S3605ZF-RP770-W11P],asus,offert,Intel,i5-12500h,Unknown,4.5,18,8,ddr4,512,ssd,gb,nvidia,rtx-2050,4,6,5,clavier chiclet rétroéclairé,1x usb 3.2 type-c - 2x usb 3.2 type-a - usb 3.2 - 1x hdmi 2.1 - 1x combo audio jack de 3.5 mm - lecteur de cartes sd 4.0 ,ips,16,Unknown,144
PC Portable Gamer Lenovo LOQ 15IAX9E / i5-12450HX / RTX 2050 4G / 24 Go DDR5 / 512 Go SSD / Gris,"2 179,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84887-pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-2050-4g-16-go-ddr5-512-go-ssd-gris.html,https://www.tunisianet.com.tn/422897-home/pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-2050-4g-16-go-ddr5-512-go-ssd-gris.jpg,En stock,[83LK0075FG-2Y-24],lenovo,loq m100,Intel,Unknown,Unknown,4.4,12,24,ddr5,512,nvme,gb,nvidia,rtx-2050,4,6,5,Unknown,"2x haut-parleurs stéréo 2w, optimisés avec nahimic audio - caméra hd 720p avec obturateur de confidentialité - ethernet rj-45 ",ips,15.6,fhd,144
PC Portable Gamer Lenovo LOQ 15IAX9E / i5-12450HX / RTX 2050 4G / 32 Go DDR5 / 512 Go SSD / Gris Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 179,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84888-pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-2050-4g-32-go-ddr5-512-go-ssd-gris-150dt-bon-de-reduction-.html,https://www.tunisianet.com.tn/431585-home/pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-2050-4g-32-go-ddr5-512-go-ssd-gris-150dt-bon-de-reduction-.jpg,En stock,[83LK0075FG-2Y-32],lenovo,loq m100 avec antivirus bitdefender internet security 1 poste 1 an,Intel,Unknown,Unknown,4.4,12,32,ddr5,512,nvme,gb,nvidia,rtx-2050,4,6,5,Unknown,"2x haut-parleurs stéréo 2w, optimisés avec nahimic audio - caméra hd 720p avec obturateur de confidentialité - ethernet rj-45 ",ips,15.6,fhd,144
Pc Portable ASUS Vivobook 16X S3605ZF / i5-12500H / 24 Go / 512 Go / Silver Avec Sac à DOS ASUS,"2 195,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83935-pc-portable-asus-vivobook-16x-s3605zf-i5-12500h-24-go-512-go-silver-avec-sac-a-dos-asus.html,https://www.tunisianet.com.tn/418534-home/pc-portable-asus-vivobook-16x-s3605zf-i5-12500h-24-go-512-go-silver-avec-sac-a-dos-asus.jpg,En stock,[S3605ZF-RP770-24],asus,offert,Intel,i5-12500h,Unknown,4.5,18,24,ddr4,512,ssd,gb,nvidia,rtx-2050,4,6,5,clavier chiclet rétroéclairé,1x usb 3.2 type-c - 2x usb 3.2 type-a - usb 3.2 - 1x hdmi 2.1 - 1x combo audio jack de 3.5 mm - lecteur de cartes sd 4.0 ,ips,16,Unknown,144
PC Portable Gamer HP Victus Gaming Laptop 15-fa1006nk / i5-13420H / 16 Go / 512 Go SSD / Windows 11 / Bleu Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,"2 195,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/82106-pc-portable-gamer-hp-victus-gaming-laptop-15-fa1006nk-i5-13420h-16-go-512-go-ssd-windows-11-bleu.html,https://www.tunisianet.com.tn/431620-home/pc-portable-gamer-hp-victus-gaming-laptop-15-fa1006nk-i5-13420h-16-go-512-go-ssd-windows-11-bleu.jpg,En stock,[9U1B9EA-16],hp,wide vision hd 720p - système audio par b o doubles haut-parleurs - 1x lecteur de cartes multimédias sd multiformat - 2x usb - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise secteur smart pin - 1x prise combinée casque microphone - windows 11 - couleur bleu performance - garantie 1 an avec antivirus bitdefender internet security 1 poste 1 an,Intel,i5-13420h,Unknown,4.6,12,16,ddr4,512,nvme,gb,nvidia,rtx-2050,4,6,5,"clavier bleu performance, rétroéclairé, de grande taille avec clavier numérique",1x lecteur de cartes multimédias sd multiformat - 2x usb - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise secteur smart pin - 1x prise combinée casque microphone - windows 11 - couleur bleu performance - garantie 1 an avec antivirus bitdefender internet security 1 poste 1 an,ips,15.6,fhd,Unknown
